3	2	6	6	3	8	6	3	4	3	4	3	2	3	2	0	3	3	3	3	3	4	3	3	2	1	2	2	3	1	1	0	0	3	0	0	1	0	0	3	2	2	3	0	3	2	3	1	1	4	4	1	4	2	3	4	4	6	6	3	6	8	10	4	6	5	8	8	13	15	6	6	7	14	28	18	9	20	15	25	27	27	23	18	33	23	35	40	45	45	38	39	42	39	41	41	28	36	25	27	40	36	26	28	37	30	43	46	31	23	25	43	30	32	24	33	45	39	45	28	34	41	36	25	16	21	29	24	30	25	25	31	14	17	26	20	20	24	38	22	27	24	27	35	23	33	28	26	30	32	30	28	41	33	34	30	28	31	20	18	24	23	31	18	32	44	27	21	31	18	30	27	30	23	37	34	32	40	35	27	31	29	38	42	30	32	45	35	50	41	36	29	25	33	25	24	37	27	25	25	30	23	21	30	27	27	20	32	30	21	36	30	29	34	33	29	34	32	37	34	40	39	44	42	33	39	39	43	25	31	33	30	14	25	24	27	19	25	22	24	25	17	29	28	14	24	19	22	13	13	11	10	19	12	17	17	20	19	14	15	13	9	12	15	18	19	14	12	17	14	11	12	13	12	7	7	13	10	10	8	13	9	11	10	4	6	6	3	10
3	4	6	9	5	8	6	4	5	3	1	6	1	4	3	2	0	3	0	1	4	4	3	1	1	4	4	2	3	4	3	3	0	1	0	2	1	2	0	0	2	3	0	1	1	0	2	2	3	2	0	3	3	0	5	1	3	6	4	8	5	6	4	8	4	5	5	11	9	9	11	16	19	15	16	17	18	19	24	25	30	38	16	27	41	31	43	35	45	26	41	39	36	49	41	35	24	29	34	34	33	32	38	32	43	38	41	33	38	36	32	27	31	36	33	34	35	47	34	34	22	29	40	29	29	31	33	24	26	24	16	18	25	25	21	23	22	17	25	20	18	21	15	26	24	24	35	39	30	29	25	41	37	35	27	37	18	25	19	36	29	33	37	24	27	25	23	27	33	17	22	27	29	22	13	31	26	43	31	27	43	29	26	25	42	50	27	35	32	38	41	46	45	44	41	37	44	37	37	30	39	29	34	32	24	35	34	32	24	30	24	31	41	30	34	31	30	28	26	29	17	39	31	40	42	35	41	35	27	20	16	26	23	30	22	26	25	32	26	18	34	25	30	13	23	26	23	16	24	13	22	15	15	20	13	17	18	10	22	23	10	19	16	10	18	19	12	21	17	16	7	8	11	13	9	14	8	6	7	7	8	11	7	1	8	5	7	8	6
3	8	7	10	7	9	4	2	5	4	4	8	3	5	4	0	3	7	8	5	4	3	3	3	4	1	4	5	1	4	4	7	4	2	3	4	5	1	1	3	3	2	7	1	3	3	3	4	1	3	4	3	1	1	5	0	2	5	5	5	6	7	1	4	3	9	14	12	9	7	10	9	10	11	10	12	18	20	22	19	36	32	26	36	34	37	35	40	30	46	44	35	49	47	44	41	53	42	28	28	43	38	25	36	46	40	38	27	45	42	35	46	33	40	31	30	30	41	36	32	32	35	34	29	39	27	15	29	25	32	25	41	22	17	34	19	25	28	24	29	26	43	35	32	26	25	29	30	24	34	19	34	29	32	28	28	26	26	21	37	21	36	39	22	24	30	36	28	27	29	22	33	29	39	36	26	30	27	32	34	27	32	44	39	28	27	37	38	46	42	41	32	31	33	29	36	25	37	25	32	37	26	48	24	30	29	37	46	37	44	29	25	22	28	34	22	27	36	36	34	36	39	35	31	32	32	24	38	32	38	17	32	39	33	36	28	32	25	27	36	17	31	17	13	18	14	20	24	25	18	19	20	17	16	25	17	16	45	25	30	34	41	41	40	50	43	33	37	21	18	25	16	15	10	11	7	11	9	9	19	7	7	7	11	13	7	9	11	16
3	2	4	4	8	4	7	4	5	6	4	6	4	7	4	3	2	4	7	4	7	4	6	4	1	4	3	1	2	2	1	5	2	2	1	2	3	1	1	1	1	0	2	4	1	2	3	3	1	1	0	2	1	2	1	1	1	7	3	4	6	7	3	6	11	11	6	8	13	14	11	18	12	13	20	19	19	14	17	29	28	34	31	25	37	29	32	39	42	38	34	27	37	29	33	30	34	29	33	26	24	24	24	57	37	27	52	21	35	26	28	25	15	35	28	29	33	30	45	23	41	20	28	25	31	18	25	24	23	21	32	19	13	16	28	29	12	27	19	21	29	31	16	29	22	18	29	17	22	29	14	25	14	25	28	13	22	37	29	24	22	31	29	30	28	39	33	37	31	32	21	30	19	24	21	32	43	36	28	36	38	29	37	26	26	33	27	28	35	30	30	46	40	37	20	32	28	45	26	40	24	43	33	36	35	37	34	29	32	26	38	29	24	17	20	43	24	32	35	30	28	28	32	24	25	24	20	18	28	15	22	26	27	24	26	20	29	21	22	17	19	19	24	17	16	19	18	22	15	20	25	16	24	16	20	15	29	21	10	16	32	28	39	37	32	38	46	42	49	31	38	20	16	13	11	11	8	8	18	9	20	8	7	5	6	4	4	6	7
3	5	9	8	4	7	2	9	2	5	5	4	4	6	3	3	3	1	4	4	3	2	3	0	0	0	2	4	2	2	0	1	3	2	3	2	1	1	2	1	3	4	1	3	2	3	3	4	3	2	2	3	3	3	0	3	2	2	8	8	6	3	5	7	4	11	6	12	8	11	7	11	9	9	12	16	13	14	21	16	19	28	28	24	22	12	37	29	36	40	40	28	41	27	38	27	43	42	40	32	48	31	29	40	54	51	34	50	42	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	34	25	24	28	31	30	35	23	26	20	35	30	37	32	36	28	36	26	33	42	33	34	28	37	45	44	39	36	42	34	36	31	47	25	25	34	29	44	36	35	34	26	35	29	36	34	39	38	31	30	26	35	31	23	31	28	28	37	32	37	42	28	24	39	26	34	20	31	30	32	24	27	26	34	29	23	25	21	16	26	10	19	23	16	25	13	12	21	14	22	8	13	11	10	16	14	13	25	19	8	15	8	14	11	19	12	16	12	11	11	17	6	14	7	8	9	9	18	6	7	4	8	8	12	9
3	4	5	1	4	9	5	3	4	3	3	3	0	3	0	1	3	2	3	3	5	0	3	3	2	1	2	2	2	5	1	4	3	2	2	1	1	2	1	1	3	0	5	3	2	3	2	0	1	0	0	1	3	3	1	1	3	1	4	5	5	4	9	4	3	2	9	7	17	8	7	14	18	11	16	16	21	16	28	29	21	19	33	34	42	34	34	41	41	24	34	43	32	29	35	28	40	31	39	45	34	34	30	38	44	36	35	28	38	31	45	16	35	35	35	31	21	32	27	39	31	31	36	28	24	28	32	36	25	21	32	26	24	17	33	14	18	25	31	16	16	31	32	31	22	29	20	17	29	19	21	34	18	34	18	21	44	28	15	24	23	34	27	26	22	28	29	23	34	31	35	24	27	31	33	31	45	34	34	33	31	40	23	30	49	51	47	33	33	46	31	37	38	38	33	41	40	29	42	32	38	38	38	33	33	26	35	31	30	26	37	31	31	36	33	39	36	29	49	33	42	33	36	32	34	32	20	40	30	35	26	22	19	16	22	25	22	18	28	34	24	18	10	24	23	24	17	15	17	16	13	16	19	16	18	22	20	34	43	31	31	28	32	22	15	33	43	46	53	34	48	27	40	22	14	14	8	10	15	11	8	10	8	11	3	6	7	4	5
3	6	5	8	5	4	7	4	4	7	1	1	2	6	2	3	2	2	4	2	1	5	2	2	1	1	3	2	1	1	0	3	2	2	2	1	1	2	1	3	1	2	1	1	2	1	0	2	1	1	3	7	0	2	1	0	4	5	4	3	6	5	3	4	4	7	4	8	11	8	15	11	14	11	24	15	14	16	19	31	24	31	28	23	24	28	36	40	49	32	33	36	32	32	36	29	35	29	27	32	26	31	29	28	34	38	57	33	40	43	28	34	29	29	33	32	37	25	16	28	39	36	35	32	33	27	32	28	30	34	26	28	27	20	18	33	35	22	26	24	22	34	36	24	26	27	19	20	15	19	30	31	30	34	37	31	37	22	30	19	30	12	25	32	39	26	25	25	31	29	32	40	30	31	28	20	48	47	38	33	34	37	29	55	50	41	48	40	33	36	47	49	43	47	43	51	38	43	45	44	39	37	33	25	38	39	37	27	29	29	32	34	28	25	24	30	18	26	29	32	27	20	25	22	29	31	34	20	34	12	23	25	24	19	28	18	19	26	27	22	33	22	19	20	14	14	28	12	17	13	24	11	22	23	18	23	24	18	15	20	11	15	16	11	10	17	13	13	18	18	13	10	12	17	8	6	7	8	12	3	3	10	7	5	6	9	5	2	8
3	6	9	9	4	5	3	6	5	6	6	7	3	8	5	4	1	1	5	2	3	4	1	3	1	5	4	4	2	2	5	2	1	2	1	2	1	2	0	0	2	5	0	3	0	0	1	2	2	4	2	1	6	2	2	4	4	2	5	7	8	5	3	11	9	5	7	8	11	13	15	14	18	12	23	16	13	27	19	26	22	32	25	28	27	27	39	45	38	34	31	37	48	32	43	34	41	36	27	40	49	36	42	35	47	42	46	56	40	41	43	36	36	48	39	23	32	36	31	36	31	26	26	37	34	30	32	32	36	28	24	35	30	37	29	31	31	30	30	33	37	31	24	35	32	32	33	32	26	35	25	23	27	28	33	40	29	33	26	36	33	33	27	34	27	30	29	24	24	26	23	30	35	51	29	37	42	45	31	45	42	41	31	39	44	36	33	25	39	41	29	41	36	44	39	38	32	30	38	42	30	40	36	37	35	29	26	38	38	48	40	29	36	44	43	39	33	26	41	36	34	33	38	40	32	35	51	34	27	29	46	37	37	31	34	24	26	32	23	31	30	27	18	31	31	24	29	23	21	20	19	23	19	14	27	34	23	14	20	23	29	41	46	30	32	22	17	33	31	32	52	46	30	51	48	29	13	16	15	18	12	7	16	13	12	6	10	9	8
4	5	4	6	8	2	4	6	2	1	3	10	3	10	4	5	6	2	3	7	2	3	1	1	0	4	2	3	4	4	1	1	7	2	6	0	0	0	0	2	2	2	3	6	1	0	2	1	4	4	1	2	3	0	0	0	1	5	5	5	5	4	5	6	5	6	17	5	11	13	10	20	8	13	18	18	15	29	19	18	30	26	36	25	27	37	37	40	42	41	25	33	41	40	44	47	46	37	39	47	40	37	26	39	40	39	47	47	43	38	44	41	39	37	32	38	34	33	33	33	33	32	40	48	26	30	29	29	30	25	27	29	24	35	17	22	22	27	20	26	32	25	32	25	32	32	22	31	35	25	26	34	23	20	29	25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43	31	37	47	42	38	38	36	24	37	34	39	39	41	34	39	33	43	44	37	32	42	42	33	27	31	28	30	31	25	31	44	34	48	37	27	27	32	35	35	36	42	28	25	28	21	25	22	30	24	21	23	30	32	24	14	21	20	14	16	15	17	17	19	24	23	20	33	22	30	29	33	31	27	24	29	37	23	28	30	52	41	34	17	13	19	10	10	13	17	11	11	11	12	8	3	6
4	7	12	4	6	2	5	3	5	7	1	4	4	2	7	3	2	1	6	2	4	4	5	3	2	2	0	2	0	0	3	0	2	0	4	1	1	3	0	1	1	1	0	1	0	0	0	1	3	1	2	1	3	4	0	4	6	2	9	4	7	3	6	10	7	7	3	10	9	11	11	14	9	4	16	20	15	16	18	22	32	32	36	28	35	38	40	42	43	39	43	35	42	42	47	41	28	32	41	36	45	31	28	43	47	41	51	36	35	32	39	24	46	34	39	42	39	42	38	47	43	41	30	30	19	30	38	38	21	28	20	28	28	23	31	27	31	30	26	29	25	42	26	32	33	36	18	24	25	28	36	24	26	36	24	30	33	23	33	24	25	23	21	34	30	28	35	23	20	40	29	21	45	35	39	27	38	41	50	41	29	43	40	49	42	38	37	34	32	42	45	36	31	35	37	35	36	20	39	45	37	41	42	47	49	42	41	32	29	31	47	43	48	27	38	38	29	28	34	38	47	44	32	38	38	38	42	37	32	31	37	31	28	27	22	32	28	36	28	28	35	25	22	23	27	28	24	23	22	19	22	19	22	19	32	24	28	27	28	35	25	29	22	21	24	41	46	48	56	50	51	46	30	45	41	50	32	16	18	15	17	16	13	12	11	17	8	13	13
4	7	5	4	9	2	8	2	2	3	3	1	6	7	2	4	3	5	4	2	6	3	3	1	4	3	4	1	2	4	4	2	2	2	2	5	1	3	3	1	1	0	1	2	2	1	1	1	1	0	3	4	2	1	1	2	4	4	8	8	4	8	9	7	8	2	13	9	7	12	15	13	8	7	10	17	10	19	15	23	21	24	31	24	23	19	36	34	38	24	38	33	39	32	26	27	36	39	25	40	40	36	37	40	39	39	51	54	29	29	20	36	33	23	35	28	26	32	38	40	31	36	34	28	42	25	42	26	37	25	22	18	21	24	31	11	20	30	29	21	23	23	21	30	22	22	28	24	23	19	20	25	23	21	37	31	23	32	22	25	20	16	21	26	20	36	25	34	19	25	20	27	32	22	31	22	24	37	26	27	26	30	20	42	35	32	20	32	41	45	30	30	25	39	32	20	42	17	43	35	35	27	35	44	35	37	30	23	29	32	37	32	21	15	27	29	26	26	30	30	33	21	28	39	36	23	26	20	29	19	24	34	27	36	27	29	34	33	25	27	24	29	21	21	18	20	13	19	24	17	15	24	22	18	21	23	31	24	31	22	15	19	15	23	28	36	24	21	43	50	46	41	36	35	19	22	10	15	9	16	13	8	10	9	8	7	5	7	4
4	7	4	5	3	6	11	2	2	2	4	8	3	4	4	5	3	1	5	0	5	1	4	1	5	3	4	5	4	2	3	1	0	2	2	0	2	1	2	0	1	2	2	1	6	1	2	0	0	4	1	3	5	0	0	2	3	4	6	7	8	5	7	7	4	7	10	17	10	17	17	5	15	16	12	21	19	26	20	30	11	37	29	23	18	29	24	35	34	30	41	51	33	31	43	38	26	33	23	29	33	36	28	32	23	40	37	33	36	38	34	29	34	31	30	25	35	25	24	25	21	24	28	30	34	26	22	30	28	35	26	28	28	20	27	23	30	23	22	21	28	16	18	23	18	24	30	30	30	18	21	35	21	19	31	24	26	21	23	30	24	25	21	15	17	35	16	27	30	35	37	27	24	28	29	22	36	31	35	20	27	35	38	34	38	38	44	30	32	35	39	35	35	30	36	39	31	37	37	25	44	32	37	33	31	34	40	31	46	42	41	25	26	30	38	39	44	33	24	36	28	32	28	34	23	18	23	43	28	29	24	29	27	40	22	17	31	27	25	37	20	28	26	31	19	20	16	24	11	19	20	20	9	32	19	26	32	32	19	29	21	30	19	10	14	21	30	41	37	53	49	48	44	43	45	42	49	45	37	27	35	32	25	23	15	4	6	9	7
4	6	3	6	6	4	7	9	4	6	3	9	7	7	2	10	4	6	5	2	6	3	2	2	3	2	5	0	1	1	3	1	3	0	0	0	1	1	2	1	1	4	1	3	1	0	1	4	0	2	0	2	1	1	5	2	2	7	3	3	2	1	6	8	6	4	9	4	17	18	5	15	10	17	17	22	22	24	21	23	19	36	25	32	32	31	48	33	40	40	42	29	37	42	29	53	36	26	32	35	24	35	38	33	38	41	36	35	43	40	34	33	34	39	41	32	25	40	40	36	20	30	35	34	23	18	29	23	28	22	18	27	29	18	21	32	25	22	23	25	32	21	33	35	24	28	16	31	28	27	27	31	29	29	37	32	29	26	17	22	24	16	25	30	23	19	29	29	24	22	31	31	31	27	23	33	31	43	37	39	37	30	28	48	45	45	40	38	43	43	36	46	45	45	39	41	37	42	38	36	30	25	29	33	31	33	31	35	36	33	40	43	30	28	26	31	35	17	41	42	30	32	33	38	27	33	34	27	29	31	27	24	20	25	24	13	23	15	19	27	17	15	15	16	23	13	11	21	20	22	12	19	26	22	14	21	14	21	10	20	23	26	42	20	30	34	37	22	26	36	42	37	37	44	10	18	10	3	16	16	13	9	13	7	6	14	15	6	3
4	3	4	5	7	4	4	8	10	8	5	9	3	2	2	4	3	9	3	5	2	1	1	3	3	5	4	4	5	2	1	0	3	1	1	2	4	1	1	0	3	0	4	2	1	0	2	2	2	0	2	5	1	3	1	1	4	2	9	9	4	5	2	6	7	6	8	9	9	8	13	8	8	13	22	13	16	16	26	14	25	30	32	33	30	27	37	46	26	26	20	33	36	41	44	36	27	33	35	34	32	37	47	44	42	55	41	46	42	30	36	33	30	35	41	33	35	34	35	33	34	32	22	29	27	31	23	23	17	23	37	21	17	10	28	28	18	28	28	27	11	18	37	23	30	37	18	24	31	27	25	21	33	17	22	21	23	28	29	22	17	25	26	11	20	24	23	26	19	27	13	22	26	29	15	22	14	27	23	21	27	27	25	39	32	23	35	39	33	29	40	43	28	30	30	45	32	35	25	27	22	34	28	36	40	29	22	31	35	35	29	24	25	29	28	26	36	27	38	35	29	38	33	37	33	31	30	23	34	30	27	36	27	34	27	30	25	32	25	32	27	16	19	15	15	22	19	17	12	22	13	13	20	15	30	27	24	14	17	30	13	10	16	15	15	18	14	18	8	10	12	8	10	10	4	18	8	10	10	7	4	7	7	11	6	10	5	5	0
4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18	19	16	17	22	9	28	23	30	30	21	39	31	24	36	48	36	40	31	25	45	42	39	41	37	26	45	38	32	33	30	50	43	45	48	44	36	38	40	27	39	31	29	25	26	30	29	23	19	30	27	34	24	21	17	18	39	21	39	24	29	14	28	26	37	37	20	28	32	20	22	27	40	20	29	27	33	27	21	24	35	22	19	12	34	22	37	27	17	19	23	29	32	15	32	31	23	27	23	14	27	21	28	33	28	31	46	21	27	15	46	38	35	39	30	34	29	30	40	36	29	46	23	37	33	25	43	39	23	33	31	23	32	40	32	32	32	38	38	22	37	32	40	26	33	33	38	25	17	24	18	22	20	29	10	22	16	17	23	26	30	26	40	22	28	19	24	22	13	19	18	14	19	19	15	25	21	30	8	22	23	24	26	28	14	26	20	15	17	10	8	10	16	11	16	12	16	10	6	11	11	12	9	11	14	16	13	14	9	19	9	4	11	5	13
4	7	3	5	6	4	6	4	4	2	5	4	2	3	1	5	2	5	4	3	0	1	3	0	4	4	0	1	3	3	2	5	1	3	1	0	4	4	0	1	0	1	0	2	1	3	1	2	2	1	2	2	2	2	0	4	3	1	6	6	7	10	9	9	8	4	4	11	17	12	17	9	16	11	13	18	19	18	19	28	25	31	35	31	31	29	32	41	44	41	42	47	34	30	52	49	41	35	36	32	36	38	38	28	41	42	37	46	47	31	38	43	31	31	33	38	37	27	38	34	33	38	36	31	31	31	41	29	37	29	33	26	17	21	22	31	22	40	31	30	30	26	28	32	24	26	25	33	24	28	18	22	30	29	15	32	24	36	23	27	24	30	30	15	35	30	32	30	39	26	28	34	30	31	36	46	40	39	29	37	39	35	36	41	40	29	35	46	34	36	39	43	41	37	39	31	44	34	46	38	38	34	36	39	24	44	39	46	41	36	34	39	36	29	29	33	38	38	49	50	43	34	35	28	34	33	29	37	36	29	27	22	32	38	27	28	42	28	24	19	17	31	19	23	27	23	21	27	17	17	16	30	20	34	24	20	23	37	32	26	28	41	41	38	45	44	41	31	25	25	15	5	18	26	37	47	42	46	37	19	20	27	18	13	9	15	13	12	11
4	9	9	11	12	1	3	6	5	5	1	5	4	7	2	1	6	3	1	1	1	4	3	1	0	2	3	9	1	3	3	3	3	1	0	3	1	0	2	1	3	2	2	3	0	2	0	2	1	1	0	1	5	2	5	4	1	8	7	4	7	3	5	6	5	6	7	11	12	13	16	6	14	13	18	19	15	16	17	24	27	30	27	20	27	29	33	46	41	40	40	30	30	30	42	37	37	38	31	31	28	37	38	40	34	50	31	43	32	29	39	35	25	34	43	30	28	38	31	37	29	31	25	33	25	24	24	29	25	30	30	21	27	28	21	17	27	27	29	26	18	27	39	38	20	23	27	21	25	24	22	32	34	30	28	29	27	29	30	29	35	24	20	28	17	41	35	18	32	23	20	24	36	32	32	33	26	41	33	32	23	38	36	32	32	39	47	46	43	51	46	40	34	44	45	34	40	30	25	33	37	42	37	41	34	30	32	43	47	45	34	32	39	36	38	31	27	34	26	21	26	34	32	23	30	28	29	27	34	15	25	24	28	30	23	27	27	27	23	18	23	15	19	24	16	19	24	16	10	13	13	15	21	19	25	21	20	29	19	17	19	15	13	18	13	19	16	16	9	16	13	11	8	15	15	9	15	12	11	14	10	8	2	8	10	3	7	8	9
4	4	9	5	11	1	3	6	5	6	5	7	1	12	1	3	1	8	4	3	5	6	3	3	5	1	4	3	1	4	3	1	2	2	3	1	5	1	1	0	0	2	2	1	2	0	1	3	2	1	1	3	0	3	1	4	5	3	6	10	5	5	3	8	4	7	12	13	5	3	15	6	9	14	15	20	20	20	23	21	16	23	29	16	25	19	24	32	32	36	32	32	47	39	41	40	29	25	32	30	17	26	37	32	18	37	24	42	25	23	26	34	29	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	20	27	20	20	23	18	21	24	31	24	28	28	19	24	34	27	24	25	26	20	19	20	22	24	15	23	19	15	27	17	26	33	36	35	28	26	37	30	32	33	39	35	33	34	33	46	45	43	39	32	44	42	39	32	29	36	39	43	40	41	26	38	38	35	40	44	39	40	47	44	40	33	34	39	40	35	32	31	33	29	39	33	39	37	24	26	32	21	24	27	21	26	36	23	26	27	35	32	30	24	23	34	37	36	26	25	26	29	13	20	22	22	20	22	10	18	27	21	22	23	27	16	21	19	21	17	15	22	16	15	11	16	12	11	10	19	13	18	14	8	18	7	16	12	13	6	6	9	10	13	13	11	11	5	6	7
4	10	9	2	7	3	3	4	3	2	2	7	4	1	4	2	6	1	3	3	4	1	5	1	6	5	1	7	1	3	2	2	2	1	4	1	2	4	1	3	1	5	6	1	2	2	3	2	1	2	3	0	2	2	2	1	4	6	8	5	2	4	5	6	7	5	7	7	3	16	3	14	9	11	21	21	11	17	23	17	31	28	32	24	35	27	36	37	45	47	26	40	45	53	45	32	29	30	40	31	42	38	33	34	47	48	51	47	43	35	31	33	45	32	30	36	29	36	40	34	28	28	27	20	21	23	18	20	26	32	38	24	25	22	27	19	23	20	24	25	17	22	33	16	19	27	23	13	35	22	21	31	26	25	34	23	27	24	26	34	29	26	17	18	19	32	26	28	22	21	27	21	39	28	25	30	45	38	40	41	42	27	40	42	32	43	34	32	32	44	43	47	45	38	41	39	41	44	40	35	31	30	36	49	45	41	35	32	28	27	34	23	27	37	38	22	19	20	29	30	18	25	27	35	25	22	24	25	29	29	28	19	33	20	24	26	27	33	25	19	16	27	19	28	12	22	24	15	19	19	12	18	15	25	19	23	20	21	26	27	29	27	30	46	30	34	29	35	23	19	26	15	10	10	6	6	13	8	10	12	13	13	10	19	10	10	9	2	4
5	7	3	6	11	8	6	6	10	4	7	4	1	7	2	2	7	5	2	1	5	0	3	3	2	4	4	4	3	1	4	0	5	4	0	1	1	4	1	0	0	3	5	2	1	2	3	1	3	0	1	3	1	0	3	1	1	3	3	5	4	5	3	2	2	3	12	5	8	11	6	6	10	9	15	19	13	17	17	22	27	29	17	26	28	32	43	40	48	34	33	36	30	35	49	29	35	42	41	33	42	41	38	39	33	50	42	42	48	44	34	39	45	44	32	46	43	38	40	38	42	31	34	52	29	32	22	31	28	43	25	33	38	26	29	32	28	24	30	29	26	21	35	32	27	42	23	20	23	23	32	24	31	21	29	25	25	26	24	26	30	26	37	21	35	30	27	25	27	33	23	39	33	33	31	36	33	35	46	38	28	29	44	38	33	38	50	40	50	47	43	40	40	32	27	35	36	42	30	35	30	41	38	34	31	31	27	21	35	21	29	30	33	27	30	33	34	36	22	27	30	37	34	20	33	33	28	27	42	29	27	22	23	22	31	31	24	25	27	28	21	27	24	25	21	12	14	18	25	24	18	19	26	15	29	29	24	13	22	14	33	21	11	18	18	19	12	18	21	13	7	12	16	11	9	13	20	9	10	12	5	9	4	4	6	9	5	16	8
5	9	10	5	7	10	9	5	6	8	3	6	3	5	4	3	5	4	6	4	1	6	3	4	3	4	9	4	2	3	3	1	3	3	1	2	3	5	2	4	2	0	1	1	4	4	4	2	1	4	5	1	4	2	2	3	2	3	3	7	4	5	2	3	7	10	16	6	12	10	17	12	16	7	17	18	17	9	19	26	23	29	23	30	43	31	39	38	43	56	35	42	53	39	45	43	48	46	40	42	33	33	41	34	43	55	41	40	43	52	47	42	39	35	35	42	39	39	27	30	30	31	39	25	33	26	23	34	23	32	22	30	30	25	24	26	24	28	24	26	27	26	23	29	22	25	31	26	26	30	33	28	28	34	38	25	31	26	28	26	24	27	32	22	25	20	30	34	24	37	24	33	19	40	31	39	30	34	43	37	39	45	43	51	48	42	40	39	49	46	38	34	31	29	34	42	35	39	28	39	29	41	29	30	43	39	45	50	44	48	28	49	43	42	34	36	26	34	41	30	38	31	39	48	48	52	47	39	35	46	26	27	22	34	41	29	19	29	36	30	32	12	18	20	15	25	40	17	15	16	19	19	22	25	25	24	26	23	26	17	22	17	18	17	12	20	9	14	7	10	12	17	17	16	14	9	17	13	9	8	5	4	8	6	11	5	8	9	6
5	7	5	3	6	8	5	1	8	4	9	6	2	1	5	1	3	1	6	2	2	4	7	4	2	3	5	5	4	4	3	3	0	2	2	3	2	3	2	2	1	5	0	2	2	1	2	1	5	1	1	0	3	4	3	1	1	5	6	8	2	5	4	7	5	6	7	6	5	6	15	10	7	15	12	19	13	13	20	16	27	24	29	32	29	25	35	46	49	43	47	44	41	49	46	42	32	43	33	33	24	20	38	27	39	37	44	35	33	24	32	34	24	26	29	27	31	30	46	32	41	27	20	32	31	31	37	28	18	34	12	18	22	21	19	22	23	23	32	28	12	31	29	18	18	20	17	27	19	20	26	16	18	32	27	15	12	29	19	21	29	16	19	22	29	24	23	28	27	31	16	27	29	28	32	24	32	38	39	32	28	30	37	29	43	41	27	28	39	41	39	40	38	42	41	32	35	38	43	31	29	28	34	37	29	24	38	27	40	30	22	37	18	29	25	21	28	31	22	33	22	23	23	21	30	32	31	37	38	32	26	26	25	25	28	26	20	16	27	22	17	22	15	19	16	21	23	12	25	12	14	13	21	24	27	18	22	15	26	17	23	29	16	20	18	14	12	16	17	17	19	15	22	19	17	8	7	9	3	4	12	11	11	11	3	13	7	14	6
5	1	9	5	2	5	5	5	13	6	4	5	4	5	9	4	3	8	6	3	5	1	3	4	4	6	1	5	2	2	3	1	2	3	2	0	4	1	2	2	1	1	4	3	2	2	3	2	0	3	1	0	1	2	1	2	2	4	6	3	5	10	2	10	2	8	5	13	16	17	9	10	12	16	14	16	17	15	27	18	24	23	20	22	27	22	39	33	37	37	41	41	35	42	39	40	44	27	37	30	39	41	31	34	32	38	31	36	35	38	30	34	39	25	33	29	18	41	35	34	23	28	19	29	16	14	17	27	24	25	35	39	24	24	21	20	24	29	26	23	21	30	36	31	28	31	21	32	31	27	33	31	29	30	16	27	18	22	27	18	29	22	29	20	21	41	23	22	36	27	30	23	26	28	22	32	29	46	32	30	45	39	42	41	34	51	37	48	48	32	43	36	31	34	33	36	42	25	37	41	35	37	42	27	38	44	41	34	33	26	30	39	34	33	31	34	38	23	25	35	34	23	29	30	31	30	21	30	34	25	31	29	39	35	25	21	31	29	28	24	29	22	20	23	24	11	27	19	25	17	26	19	19	20	18	17	22	12	17	16	12	21	16	20	14	12	11	10	12	14	15	11	14	11	12	4	10	8	10	10	5	14	9	13	10	9	5	11	6
